match_id,date,player_name,team,opponent_team,runs,balls,fours,sixes,dismissals,strike_rate,balls_bowled,runs_conceded,wickets,economy,form_batting_5,form_bowling_5,rolling_index,fantasy_points
1503463,2025-10-13,Sompal Kami,Nepal,Qatar,14.0,9.0,0.0,1.0,9.0,155.56,13.0,20.0,13.0,9.23,5.0,17.2,71.8,341.0
1503466,2025-10-15,Sompal Kami,Nepal,Oman,1.0,1.0,0.0,0.0,1.0,100.0,25.0,25.0,25.0,6.0,4.4,19.2,79.44,626.0
817203,2015-07-05,Soumya Sarkar,Bangladesh,South Africa,7.0,7.0,1.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,,,,8.0
817205,2015-07-07,Soumya Sarkar,Bangladesh,South Africa,37.0,23.0,6.0,1.0,23.0,160.87,6.0,11.0,6.0,11.0,,,,195.0
958415,2016-01-15,Soumya Sarkar,Bangladesh,Zimbabwe,7.0,5.0,1.0,0.0,5.0,140.0,0.0,0.0,0.0,0.0,,,,8.0
958417,2016-01-17,Soumya Sarkar,Bangladesh,Zimbabwe,43.0,35.0,4.0,3.0,35.0,122.86,0.0,0.0,0.0,0.0,,,,53.0
958419,2016-01-20,Soumya Sarkar,Bangladesh,Zimbabwe,25.0,21.0,3.0,1.0,21.0,119.05,0.0,0.0,0.0,0.0,23.8,1.2,19.08,30.0
958421,2016-01-22,Soumya Sarkar,Bangladesh,Zimbabwe,11.0,7.0,1.0,1.0,7.0,157.14,0.0,0.0,0.0,0.0,24.6,1.2,19.56,14.0
966745,2016-02-24,Soumya Sarkar,Bangladesh,India,11.0,14.0,1.0,0.0,14.0,78.57,0.0,0.0,0.0,0.0,19.4,0.0,11.64,12.0
966749,2016-02-26,Soumya Sarkar,Bangladesh,United Arab Emirates,21.0,15.0,2.0,1.0,15.0,140.0,0.0,0.0,0.0,0.0,22.2,0.0,13.32,25.0
966753,2016-02-28,Soumya Sarkar,Bangladesh,Sri Lanka,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,8.16,0.0
966759,2016-03-02,Soumya Sarkar,Bangladesh,Pakistan,48.0,49.0,5.0,1.0,49.0,97.96,0.0,0.0,0.0,0.0,18.2,0.0,10.92,55.0
966765,2016-03-06,Soumya Sarkar,Bangladesh,India,14.0,9.0,3.0,0.0,9.0,155.56,0.0,0.0,0.0,0.0,18.8,0.0,11.28,17.0
951309,2016-03-09,Soumya Sarkar,Bangladesh,Netherlands,15.0,13.0,2.0,0.0,13.0,115.38,0.0,0.0,0.0,0.0,19.6,0.0,11.76,17.0
951319,2016-03-11,Soumya Sarkar,Bangladesh,Ireland,20.0,14.0,3.0,0.0,14.0,142.86,0.0,0.0,0.0,0.0,19.4,0.0,11.64,23.0
951327,2016-03-13,Soumya Sarkar,Bangladesh,Oman,12.0,22.0,2.0,0.0,22.0,54.55,0.0,0.0,0.0,0.0,21.8,0.0,13.08,14.0
951333,2016-03-16,Soumya Sarkar,Bangladesh,Pakistan,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,7.32,0.0
951347,2016-03-21,Soumya Sarkar,Bangladesh,Australia,1.0,6.0,0.0,0.0,6.0,16.67,0.0,0.0,0.0,0.0,9.6,0.0,5.76,1.0
951353,2016-03-23,Soumya Sarkar,Bangladesh,India,21.0,21.0,1.0,1.0,21.0,100.0,0.0,0.0,0.0,0.0,10.8,0.0,6.48,24.0
951359,2016-03-26,Soumya Sarkar,Bangladesh,New Zealand,6.0,9.0,0.0,0.0,9.0,66.67,0.0,0.0,0.0,0.0,8.0,0.0,4.8,6.0
1019979,2017-01-03,Soumya Sarkar,Bangladesh,New Zealand,0.0,1.0,0.0,0.0,1.0,0.0,6.0,17.0,6.0,17.0,5.6,1.2,8.16,150.0
1019981,2017-01-06,Soumya Sarkar,Bangladesh,New Zealand,39.0,26.0,3.0,2.0,26.0,150.0,0.0,0.0,0.0,0.0,13.4,1.2,12.84,46.0
1019983,2017-01-08,Soumya Sarkar,Bangladesh,New Zealand,42.0,30.0,6.0,0.0,30.0,140.0,6.0,21.0,6.0,21.0,21.6,2.4,22.56,198.0
1083449,2017-04-04,Soumya Sarkar,Bangladesh,Sri Lanka,29.0,22.0,3.0,1.0,22.0,131.82,0.0,0.0,0.0,0.0,23.2,2.4,23.52,34.0
1083450,2017-04-06,Soumya Sarkar,Bangladesh,Sri Lanka,34.0,19.0,4.0,2.0,19.0,178.95,0.0,0.0,0.0,0.0,28.8,2.4,26.88,42.0
1075507,2017-10-26,Soumya Sarkar,Bangladesh,South Africa,47.0,34.0,5.0,2.0,34.0,138.24,0.0,0.0,0.0,0.0,38.2,1.2,27.72,56.0
1075508,2017-10-29,Soumya Sarkar,Bangladesh,South Africa,44.0,29.0,6.0,1.0,29.0,151.72,0.0,0.0,0.0,0.0,39.2,1.2,28.32,52.0
1130746,2018-02-15,Soumya Sarkar,Bangladesh,Sri Lanka,51.0,34.0,6.0,2.0,34.0,150.0,0.0,0.0,0.0,0.0,41.0,0.0,24.6,61.0
1130747,2018-02-18,Soumya Sarkar,Bangladesh,Sri Lanka,0.0,4.0,0.0,0.0,4.0,0.0,13.0,25.0,13.0,11.54,35.2,2.6,31.52,325.0
1133818,2018-03-08,Soumya Sarkar,Bangladesh,India,14.0,13.0,1.0,1.0,13.0,107.69,7.0,8.0,7.0,6.86,31.2,4.0,34.72,192.0
1133819,2018-03-10,Soumya Sarkar,Bangladesh,Sri Lanka,24.0,23.0,2.0,1.0,23.0,104.35,8.0,12.0,8.0,9.0,26.6,5.6,38.36,228.0
1133821,2018-03-14,Soumya Sarkar,Bangladesh,India,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,18.0,5.6,33.2,1.0
1133822,2018-03-16,Soumya Sarkar,Bangladesh,Sri Lanka,10.0,11.0,0.0,0.0,11.0,90.91,13.0,22.0,13.0,10.15,9.8,8.2,38.68,335.0
1133823,2018-03-18,Soumya Sarkar,Bangladesh,India,1.0,2.0,0.0,0.0,2.0,50.0,19.0,33.0,19.0,10.42,10.0,9.4,43.6,476.0
1146723,2018-07-31,Soumya Sarkar,Bangladesh,West Indies,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.2,8.0,36.32,0.0
1146724,2018-08-04,Soumya Sarkar,Bangladesh,West Indies,14.0,18.0,1.0,1.0,18.0,77.78,0.0,0.0,0.0,0.0,5.2,6.4,28.72,17.0
1146725,2018-08-05,Soumya Sarkar,Bangladesh,West Indies,5.0,4.0,1.0,0.0,4.0,125.0,19.0,18.0,19.0,5.68,6.0,10.2,44.4,481.0
1153317,2018-12-17,Soumya Sarkar,Bangladesh,West Indies,5.0,4.0,1.0,0.0,4.0,125.0,0.0,0.0,0.0,0.0,5.0,7.6,33.4,6.0
1153318,2018-12-20,Soumya Sarkar,Bangladesh,West Indies,32.0,23.0,3.0,1.0,23.0,139.13,0.0,0.0,0.0,0.0,11.2,3.8,21.92,37.0
1153319,2018-12-22,Soumya Sarkar,Bangladesh,West Indies,9.0,12.0,0.0,1.0,12.0,75.0,0.0,0.0,0.0,0.0,13.0,3.8,23.0,11.0
1197140,2019-09-13,Soumya Sarkar,Bangladesh,Zimbabwe,4.0,7.0,0.0,0.0,7.0,57.14,0.0,0.0,0.0,0.0,11.0,3.8,21.8,4.0
1187013,2019-11-03,Soumya Sarkar,Bangladesh,India,39.0,37.0,1.0,2.0,37.0,105.41,12.0,16.0,12.0,8.0,17.8,2.4,20.28,344.0
1187014,2019-11-07,Soumya Sarkar,Bangladesh,India,30.0,21.0,2.0,1.0,21.0,142.86,0.0,0.0,0.0,0.0,22.8,2.4,23.28,34.0
1187015,2019-11-10,Soumya Sarkar,Bangladesh,India,0.0,1.0,0.0,0.0,1.0,0.0,24.0,29.0,24.0,7.25,16.4,7.2,38.64,600.0
1213058,2020-01-24,Soumya Sarkar,Bangladesh,Pakistan,7.0,5.0,1.0,0.0,5.0,140.0,15.0,22.0,15.0,8.8,16.0,10.2,50.4,383.0
1213059,2020-01-25,Soumya Sarkar,Bangladesh,Pakistan,5.0,6.0,0.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,16.2,10.2,50.52,5.0
1214670,2020-03-09,Soumya Sarkar,Bangladesh,Zimbabwe,62.0,34.0,4.0,5.0,34.0,182.35,0.0,0.0,0.0,0.0,20.8,7.8,43.68,76.0
1214671,2020-03-11,Soumya Sarkar,Bangladesh,Zimbabwe,20.0,16.0,0.0,2.0,16.0,125.0,0.0,0.0,0.0,0.0,18.8,7.8,42.48,24.0
1233979,2021-03-28,Soumya Sarkar,Bangladesh,New Zealand,5.0,6.0,1.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,19.8,3.0,23.88,6.0
1233980,2021-03-30,Soumya Sarkar,Bangladesh,New Zealand,51.0,27.0,5.0,3.0,27.0,188.89,0.0,0.0,0.0,0.0,28.6,0.0,17.16,62.0
1233981,2021-04-01,Soumya Sarkar,Bangladesh,New Zealand,10.0,4.0,2.0,0.0,4.0,250.0,0.0,0.0,0.0,0.0,29.6,0.0,17.76,12.0
1267680,2021-07-22,Soumya Sarkar,Bangladesh,Zimbabwe,50.0,46.0,4.0,2.0,46.0,108.7,12.0,18.0,12.0,9.0,27.2,2.4,25.92,358.0
1267681,2021-07-23,Soumya Sarkar,Bangladesh,Zimbabwe,8.0,7.0,1.0,0.0,7.0,114.29,14.0,16.0,14.0,6.86,24.8,5.2,35.68,359.0
1267682,2021-07-25,Soumya Sarkar,Bangladesh,Zimbabwe,68.0,51.0,9.0,1.0,51.0,133.33,19.0,21.0,19.0,6.63,37.4,9.0,58.44,554.0
1270834,2021-08-03,Soumya Sarkar,Bangladesh,Australia,2.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,27.6,9.0,52.56,2.0
1270835,2021-08-04,Soumya Sarkar,Bangladesh,Australia,0.0,2.0,0.0,0.0,2.0,0.0,6.0,7.0,6.0,7.0,25.6,10.2,56.16,150.0
1270836,2021-08-06,Soumya Sarkar,Bangladesh,Australia,2.0,11.0,0.0,0.0,11.0,18.18,6.0,9.0,6.0,9.0,16.0,9.0,45.6,152.0
1270837,2021-08-07,Soumya Sarkar,Bangladesh,Australia,8.0,11.0,0.0,1.0,11.0,72.73,0.0,0.0,0.0,0.0,16.0,6.2,34.4,10.0
1270838,2021-08-09,Soumya Sarkar,Bangladesh,Australia,16.0,18.0,1.0,1.0,18.0,88.89,0.0,0.0,0.0,0.0,5.6,2.4,12.96,19.0
1272097,2021-09-10,Soumya Sarkar,Bangladesh,New Zealand,4.0,9.0,0.0,0.0,9.0,44.44,12.0,14.0,12.0,7.0,6.0,4.8,22.8,304.0
1273713,2021-10-17,Soumya Sarkar,Bangladesh,Scotland,5.0,5.0,1.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,7.0,3.6,18.6,6.0
1273734,2021-10-29,Soumya Sarkar,Bangladesh,West Indies,17.0,13.0,2.0,0.0,13.0,130.77,0.0,0.0,0.0,0.0,10.0,2.4,15.6,19.0
1273741,2021-11-02,Soumya Sarkar,Bangladesh,South Africa,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,6.0,7.0,8.4,3.6,19.44,150.0
1273745,2021-11-04,Soumya Sarkar,Bangladesh,Australia,5.0,8.0,1.0,0.0,8.0,62.5,0.0,0.0,0.0,0.0,6.2,3.6,18.12,6.0
1322338,2022-10-12,Soumya Sarkar,Bangladesh,New Zealand,23.0,17.0,3.0,0.0,17.0,135.29,13.0,21.0,13.0,9.69,10.0,3.8,21.2,351.0
1322339,2022-10-13,Soumya Sarkar,Bangladesh,Pakistan,4.0,5.0,0.0,0.0,5.0,80.0,7.0,6.0,7.0,5.14,9.8,5.2,26.68,179.0
1298151,2022-10-24,Soumya Sarkar,Bangladesh,Netherlands,14.0,16.0,2.0,0.0,16.0,87.5,19.0,29.0,19.0,9.16,9.2,9.0,41.52,491.0
1298156,2022-10-27,Soumya Sarkar,Bangladesh,South Africa,15.0,7.0,0.0,2.0,7.0,214.29,0.0,0.0,0.0,0.0,12.2,7.8,38.52,19.0
1298162,2022-10-30,Soumya Sarkar,Bangladesh,Zimbabwe,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.2,7.8,37.92,0.0
1298175,2022-11-06,Soumya Sarkar,Bangladesh,Pakistan,20.0,17.0,1.0,1.0,17.0,117.65,0.0,0.0,0.0,0.0,10.6,5.2,27.16,23.0
1388213,2023-12-27,Soumya Sarkar,Bangladesh,New Zealand,22.0,16.0,2.0,1.0,16.0,137.5,0.0,0.0,0.0,0.0,14.2,3.8,23.72,26.0
1388215,2023-12-31,Soumya Sarkar,Bangladesh,New Zealand,4.0,4.0,1.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,12.2,0.0,7.32,5.0
1419824,2024-03-04,Soumya Sarkar,Bangladesh,Sri Lanka,12.0,11.0,2.0,0.0,11.0,109.09,6.0,8.0,6.0,8.0,11.6,1.2,11.76,164.0
1419825,2024-03-06,Soumya Sarkar,Bangladesh,Sri Lanka,26.0,25.0,5.0,0.0,25.0,104.0,6.0,5.0,6.0,5.0,16.8,2.4,19.68,181.0
1419826,2024-03-09,Soumya Sarkar,Bangladesh,Sri Lanka,11.0,11.0,2.0,0.0,11.0,100.0,6.0,11.0,6.0,11.0,15.0,3.6,23.4,163.0
1425129,2024-05-10,Soumya Sarkar,Bangladesh,Zimbabwe,41.0,35.0,3.0,2.0,35.0,117.14,0.0,0.0,0.0,0.0,18.8,3.6,25.68,48.0
1425130,2024-05-12,Soumya Sarkar,Bangladesh,Zimbabwe,7.0,7.0,0.0,1.0,7.0,100.0,7.0,10.0,7.0,8.57,19.4,5.0,31.64,184.0
1425131,2024-05-21,Soumya Sarkar,Bangladesh,United States of America,20.0,13.0,3.0,0.0,13.0,153.85,0.0,0.0,0.0,0.0,21.0,3.8,27.8,23.0
1425132,2024-05-23,Soumya Sarkar,Bangladesh,United States of America,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.8,2.6,19.88,0.0
1425133,2024-05-25,Soumya Sarkar,Bangladesh,United States of America,43.0,29.0,4.0,2.0,29.0,148.28,0.0,0.0,0.0,0.0,22.2,1.4,18.92,51.0
1415715,2024-06-07,Soumya Sarkar,Bangladesh,Sri Lanka,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.4,14.0,0.0
1433383,2024-12-15,Soumya Sarkar,Bangladesh,West Indies,43.0,35.0,2.0,3.0,35.0,122.86,0.0,0.0,0.0,0.0,21.2,0.0,12.72,51.0
1433384,2024-12-17,Soumya Sarkar,Bangladesh,West Indies,11.0,18.0,1.0,0.0,18.0,61.11,0.0,0.0,0.0,0.0,19.4,0.0,11.64,12.0
1399114,2023-10-03,Sufiyan Muqeem,Pakistan,Hong Kong,1.0,1.0,0.0,0.0,1.0,100.0,24.0,11.0,24.0,2.75,,,,601.0
1399119,2023-10-07,Sufiyan Muqeem,Unknown,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,12.0,16.0,,,,300.0
1426553,2024-11-16,Sufiyan Muqeem,Pakistan,Australia,0.0,1.0,0.0,0.0,1.0,0.0,24.0,21.0,24.0,5.25,,,,600.0
1426554,2024-11-18,Sufiyan Muqeem,Pakistan,Australia,1.0,3.0,0.0,0.0,3.0,33.33,6.0,9.0,6.0,9.0,,,,151.0
1444652,2024-12-01,Sufiyan Muqeem,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,25.0,4.8,0.4,18.2,73.04,625.0
1444653,2024-12-03,Sufiyan Muqeem,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,16.0,1.12,0.2,16.6,66.52,400.0
1444654,2024-12-05,Sufiyan Muqeem,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,24.0,4.75,0.2,19.0,76.12,600.0
1432211,2024-12-10,Sufiyan Muqeem,Pakistan,South Africa,5.0,3.0,0.0,0.0,3.0,166.67,24.0,53.0,24.0,13.25,1.2,19.0,76.72,605.0
1443553,2025-03-26,Sufiyan Muqeem,Pakistan,New Zealand,0.0,2.0,0.0,0.0,2.0,0.0,12.0,6.0,12.0,3.0,1.0,20.2,81.4,300.0
1472525,2025-07-31,Sufiyan Muqeem,Unknown,West Indies,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,26.0,4.62,1.0,20.4,82.2,650.0
1472526,2025-08-02,Sufiyan Muqeem,Pakistan,West Indies,1.0,1.0,0.0,0.0,1.0,100.0,26.0,20.0,26.0,4.62,1.2,22.4,90.32,651.0
1472527,2025-08-03,Sufiyan Muqeem,Unknown,West Indies,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,24.0,5.0,1.2,22.4,90.32,600.0
1497874,2025-08-30,Sufiyan Muqeem,Unknown,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,25.0,10.56,0.2,22.6,90.52,625.0
1496923,2025-09-12,Sufiyan Muqeem,Unknown,Oman,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,18.0,2.33,0.2,23.8,95.32,450.0
1496925,2025-09-14,Sufiyan Muqeem,Pakistan,India,10.0,6.0,2.0,0.0,6.0,166.67,17.0,29.0,17.0,10.24,2.2,22.0,89.32,437.0
1454820,2024-11-14,Sufyan Mehmood,Unknown,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,,,,100.0
1473145,2025-02-20,Sufyan Mehmood,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.6,,,,125.0
1473146,2025-02-21,Sufyan Mehmood,Oman,United States of America,3.0,7.0,0.0,0.0,7.0,42.86,9.0,11.0,9.0,7.33,,,,228.0
1496923,2025-09-12,Sufyan Mehmood,Oman,Pakistan,1.0,5.0,0.0,0.0,5.0,20.0,6.0,12.0,6.0,12.0,,,,151.0
1503466,2025-10-15,Sufyan Mehmood,Oman,Nepal,1.0,1.0,0.0,0.0,1.0,100.0,8.0,9.0,8.0,6.75,1.0,6.4,26.2,201.0
1481312,2025-04-24,Sukhjinder Singh,Unknown,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,6.0,,,,325.0
1199516,2019-10-21,Sulaimon Runsewe,Nigeria,Canada,7.0,8.0,0.0,0.0,8.0,87.5,0.0,0.0,0.0,0.0,,,,7.0
1199521,2019-10-23,Sulaimon Runsewe,Nigeria,Oman,8.0,15.0,1.0,0.0,15.0,53.33,2.0,0.0,2.0,0.0,,,,59.0
1407100,2023-11-27,Sulaimon Runsewe,Nigeria,Uganda,2.0,6.0,0.0,0.0,6.0,33.33,0.0,0.0,0.0,0.0,,,,2.0
1170457,2019-01-31,Sultan Ahmed,United Arab Emirates,Nepal,1.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,1.0,0.0,,,,26.0
1170458,2019-02-01,Sultan Ahmed,Unknown,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,3.75,,,,200.0
1199502,2019-10-18,Sultan Ahmed,United Arab Emirates,Oman,0.0,1.0,0.0,0.0,1.0,0.0,9.0,7.0,9.0,4.67,,,,225.0
1199540,2019-10-27,Sultan Ahmed,United Arab Emirates,Canada,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1489585,2025-06-13,Sunil,Cayman Islands,Canada,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,,,,2.0
1197529,2019-10-10,Suraj Kumar,Oman,Nepal,20.0,11.0,0.0,2.0,11.0,181.82,0.0,0.0,0.0,0.0,,,,24.0
1199514,2019-10-21,Suraj Kumar,Oman,Ireland,8.0,8.0,1.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,,,,9.0
1344792,2022-11-20,Suraj Kumar,Oman,Canada,8.0,4.0,1.0,0.0,4.0,200.0,0.0,0.0,0.0,0.0,,,,9.0
1257947,2021-04-19,Syazrul Idrus,Malaysia,Nepal,8.0,4.0,0.0,1.0,4.0,200.0,4.0,9.0,4.0,13.5,,,,110.0
1399116,2023-10-04,Syazrul Idrus,Malaysia,Bangladesh,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,1.0
1405315,2023-10-30,Syazrul Idrus,Malaysia,Oman,10.0,15.0,1.0,0.0,15.0,66.67,0.0,0.0,0.0,0.0,,,,11.0
1405319,2023-10-31,Syazrul Idrus,Malaysia,Nepal,6.0,2.0,0.0,1.0,2.0,300.0,2.0,3.0,2.0,9.0,,,,58.0
1192223,2019-07-13,Syed Aziz,Malaysia,Nepal,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1192224,2019-07-14,Syed Aziz,Malaysia,Nepal,21.0,19.0,4.0,0.0,19.0,110.53,0.0,0.0,0.0,0.0,,,,25.0
1190771,2019-07-24,Syed Aziz,Malaysia,Nepal,23.0,9.0,5.0,0.0,9.0,255.56,0.0,0.0,0.0,0.0,,,,28.0
1257947,2021-04-19,Syed Aziz,Malaysia,Nepal,11.0,16.0,2.0,0.0,16.0,68.75,0.0,0.0,0.0,0.0,,,,13.0
1257950,2021-04-22,Syed Aziz,Malaysia,Nepal,4.0,4.0,1.0,0.0,4.0,100.0,7.0,4.0,7.0,3.43,11.8,1.4,12.68,180.0
1305500,2022-03-30,Syed Aziz,Malaysia,Nepal,0.0,1.0,0.0,0.0,1.0,0.0,8.0,10.0,8.0,7.5,11.8,3.0,19.08,200.0
1399116,2023-10-04,Syed Aziz,Malaysia,Bangladesh,11.0,25.0,2.0,0.0,25.0,44.0,0.0,0.0,0.0,0.0,9.8,3.0,17.88,13.0
1405315,2023-10-30,Syed Aziz,Malaysia,Oman,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,3.0,15.12,0.0
1405319,2023-10-31,Syed Aziz,Malaysia,Nepal,21.0,19.0,3.0,1.0,19.0,110.53,0.0,0.0,0.0,0.0,7.2,3.0,16.32,26.0
1426467,2024-04-15,Syed Haider,United Arab Emirates,Oman,5.0,6.0,0.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,,,,5.0
1426475,2024-04-19,Syed Haider,United Arab Emirates,Nepal,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,,,,2.0
1450818,2024-09-30,Syed Haider,United Arab Emirates,United States of America,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
1198244,2020-08-28,T Banton,England,Pakistan,51.0,32.0,3.0,4.0,32.0,159.38,0.0,0.0,0.0,0.0,,,,62.0
1198245,2020-08-30,T Banton,England,Pakistan,5.0,6.0,0.0,0.0,6.0,83.33,0.0,0.0,0.0,0.0,,,,5.0
1198246,2020-09-01,T Banton,England,Pakistan,21.0,17.0,3.0,0.0,17.0,123.53,0.0,0.0,0.0,0.0,,,,24.0
1187005,2019-09-18,T Bavuma,South Africa,India,2.0,3.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,,,,2.0
1273741,2021-11-02,T Bavuma,South Africa,Bangladesh,31.0,29.0,3.0,1.0,29.0,106.9,0.0,0.0,0.0,0.0,,,,36.0
1278687,2022-06-09,T Bavuma,South Africa,India,9.0,3.0,2.0,0.0,3.0,300.0,0.0,0.0,0.0,0.0,,,,11.0
1278688,2022-06-12,T Bavuma,South Africa,India,11.0,11.0,2.0,0.0,11.0,100.0,0.0,0.0,0.0,0.0,,,,13.0
1278690,2022-06-17,T Bavuma,South Africa,India,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,6.36,0.0
1327507,2022-10-02,T Bavuma,South Africa,India,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,6.12,0.0
1327508,2022-10-04,T Bavuma,South Africa,India,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,4.2,0.0,2.52,1.0
1298152,2022-10-24,T Bavuma,South Africa,Zimbabwe,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2.8,0.0,1.68,2.0
1298156,2022-10-27,T Bavuma,South Africa,Bangladesh,2.0,6.0,0.0,0.0,6.0,33.33,0.0,0.0,0.0,0.0,1.0,0.0,0.6,2.0
1298170,2022-11-03,T Bavuma,South Africa,Pakistan,28.0,16.0,3.0,1.0,16.0,175.0,0.0,0.0,0.0,0.0,6.6,0.0,3.96,33.0
1257406,2021-04-05,T Bukenya,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,11.0,10.91,,,,275.0
1424767,2024-03-23,T Gwandu,Unknown,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,8.0,,,,150.0
1444652,2024-12-01,T Gwandu,Zimbabwe,Pakistan,0.0,5.0,0.0,0.0,5.0,0.0,14.0,15.0,14.0,6.43,,,,350.0
1444653,2024-12-03,T Gwandu,Zimbabwe,Pakistan,1.0,2.0,0.0,0.0,2.0,50.0,6.0,13.0,6.0,13.0,,,,151.0
1467705,2025-02-23,T Gwandu,Unknown,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,25.0
1433375,2024-11-14,T Hinds,Unknown,England,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,24.0,,,,25.0
1453922,2024-10-19,T Horpinitch,Seychelles,Zimbabwe,7.0,10.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,,,,8.0
1208606,2019-12-05,T Jamtsho,Bhutan,Nepal,1.0,3.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,,,,1.0
1184262,2019-05-21,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,,,,75.0
1257406,2021-04-05,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,15.0,,,,150.0
1309701,2022-04-08,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.4,,,,125.0
1309702,2022-04-09,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10.0,7.2,,,,250.0
1309703,2022-04-10,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,7.5,0.0,5.6,22.4,100.0
1310938,2022-05-17,T Lungameni,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,7.5,0.0,5.8,23.2,100.0
1404390,2023-10-24,T Lungameni,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,0.0,6.2,24.8,200.0
1404391,2023-10-25,T Lungameni,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,14.0,12.86,0.0,8.0,32.0,350.0
1404392,2023-10-27,T Lungameni,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,18.0,0.0,6.6,26.4,75.0
1407091,2023-11-22,T Lungameni,Unknown,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,5.25,0.0,7.4,29.6,200.0
1407095,2023-11-24,T Lungameni,Unknown,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,7.2,28.8,75.0
